original_name,drug_name,dose,form
aranesp 40mcg 4 pref. syringe,aranesp,40 mcg,syringe
aranesp 500mcg 1 pref. syringe (n/a yet),aranesp,500 mcg,syringe
aranesp 60mcg 4 pref. syringe,aranesp,60 mcg,syringe
aranesp 80mcg 1 pref. syringe,aranesp,80 mcg,syringe
aratins 25mg 10 tab,aratins,25 mg,tablets
araxcalferol d3 - 30 f.c. tabs,araxcalferol d3,0,tablets
araxileve 5 mg 30 oro-dispersible tabs.,araxileve,5 mg,tablets
arbateg 2% susp. 100ml,arbateg,2 %,suspension
arbateg 200mg 30 tab,arbateg,200 mg,tablets
arbateg 400 mg 10 ex.r.tab,arbateg,400 mg,tablets
arca-zinc 30 caps,arca-zinc,0,capsules
arcalion 200mg 40 tab,arcalion,200 mg,tablets
arcalion forte 400mg 30 f.c.tab,arcalion forte,400 mg,tablets
arcechima 300 mg 20 tabs,arcechima,300 mg,tablets
arcotec massage cream gel,arcotec massage,0,cream gel
arcoxia 120 mg 7 f.c.tabs.,arcoxia,120 mg,tablets
arcoxia 60 mg 14 f.c. tabs.,arcoxia,60 mg,tablets
arcoxia 90 mg 14 f.c. tabs,arcoxia,90 mg,tablets
ardiolazin 100mg 30 f.c. tabs.,ardiolazin,100 mg,tablets
ardiolazin 25mg 30 f.c. tabs.,ardiolazin,25 mg,tablets
ardiolazin 50mg 30 f.c. tabs.,ardiolazin,50 mg,tablets
ardoximag 40mg 14 tabs,ardoximag,40 mg,tablets
arena cream massage 75 gm,arena massage,75 gm,cream
arepexane 10mg 20 f.c. tab.,arepexane,10 mg,tablets
arepexane 30mg 20 f.c. tab.,arepexane,30 mg,tablets
argecta 1000mg 30 tabs,argecta,1000 mg,tablets
argento clear facial cleanser 200 ml,argento clear facial,200 ml,cleanser
argento eye contour cream 15 gm,argento eye contour,15 gm,cream
argento eye contour cream 30 gm,argento eye contour,30 gm,cream
argento night cream 30 gm,argento night,30 gm,cream
argento night cream 60 gm,argento night,60 gm,cream
argento profit sunscreen 50+ spf lotion 100 ml,argento profit sunscreen 50+ spf,100 ml,lotion
argento profit sunscreen 50+ spf lotion 50 ml,argento profit sunscreen spf,50 ml,lotion
argentozad cream 40 gm,argentozad,40 gm,cream
argi-b3 20gm cream,argi-b3,20 gm,cream
argiderm - p- 30 gm cream,argiderm - p,30 gm,cream
argiderm- p cream 15 gm,argiderm- p,15 gm,cream
argiderm- p cream 30 gm,argiderm- p,30 gm,cream
argiderm- p cream 40 gm,argiderm- p,40 gm,cream
argifem intimate feminine gel 30 gm,argifem intimate feminine,30 gm,gel
arginine & citrulline 500/250mg 120 veg. caps. (now),arginine & citrulline,500/250 mg,capsule
arginine+ citrulline 1000 mg 60 tab(enar),arginine+ citrulline,1000 mg,tablet
argitex 500 mg 20 caps.,argitex,500 mg,capsule
arglita 14 sachets powder,arglita,Null,powder
argotex cream 50 gm,argotex,50 gm,cream
aricept 10mg 14 tab,aricept,10 mg,tablet
aricept 10mg 7 f.c. tab.,aricept,10 mg,tablet
aricept 5 mg 14 tab.,aricept,5 mg,tablet
aricept 5mg 7 tab.,aricept,5 mg,tablet
arid lotion spray 30 ml,arid,30 ml,lotion spray
arilobe 30mg 20 f.c.tab.,arilobe,30 mg,tablet
arimidex 1 mg 28 tab.,arimidex,1 mg,tablet
aripipracare 10 mg 30 tabs.,aripipracare,10 mg,tablet
aripipracare 20mg 20 scored tabs.,aripipracare,20 mg,tablet
aripiprazole 10 mg 20 orally dis. tablets,aripiprazole,10 mg,tablet
aripiprazole 10mg 20 f.c. tab.,aripiprazole,10 mg,tablet
aripiprazole 15mg 20 f.c. tab.,aripiprazole,15 mg,tablet
aripiprazole 1mg/ml oral sol. 120 ml,aripiprazole,1 mg/ml,solution
aripiprazole 20 mg 20 f.c. tab.,aripiprazole,20 mg,tablet
aripiprazole 30mg 20 f.c tab,aripiprazole,30 mg,tablet
aripiprazole 30mg 20 orally dis.tablets,aripiprazole,30 mg,tablet
aripiprazole 5 mg 30 f.c. tablets,aripiprazole,5 mg,tablet
aripiprex 10mg 30 f.c.tab.,aripiprex,10 mg,tablet
aripiprex 15mg 20 f.c.tab.,aripiprex,15 mg,tablet
aripiprex 1mg/ml oral sol. 100 ml,aripiprex,1 mg/ml,solution
aripiprex 20mg 20 f.c.tab.,aripiprex,20 mg,tablet
aripiprex 30mg 20 f.c.tab.,aripiprex,30 mg,tablet
aripiprex 30mg 30 f.c.tab.,aripiprex,30 mg,tablet
aripiprex 9.75mg/1.3ml 1 vial i.m. inj.,aripiprex,9.75 mg/1.3 ml,vial injection
arixtra 10mg/0.8ml 10 s.c. prefilled syringe,arixtra,10 mg/0.8 ml,prefilled syringe
arixtra 2.5mg/0.5ml 10 s.c. prefilled syringes,arixtra,2.5 mg/0.5 ml,prefilled syringe
arixtra 5mg/0.4ml 10 s.c. prefilled syringe,arixtra,5 mg/0.4 ml,prefilled syringe
arixtra 7.5mg/0.6ml 10 s.c prefilled syringes,arixtra,7.5 mg/0.6 ml,prefilled syringe
arizona hair oil 200ml,arizona hair,200 ml,oil
armodacure 150 mg 30 tabs.,armodacure,150 mg,tablet
armovigil 150 mg 10 tab,armovigil,150 mg,tablet
armovigil 50 mg 30 tab,armovigil,50 mg,tablet
armowake 150mg 10 tabs.,armowake,150 mg,tablet
armowake 50mg 10 tabs.,armowake,50 mg,tablet
armowake 50mg 20 tabs.,armowake,50 mg,tablet
arnya antiseptic spray 60 ml,arnya antiseptic,60 ml,spray
arolyn  lotion 100 ml,arolyn,100 ml,lotion
aromalock 2.5 mg 30 f.c. Tabs,aromalock,2.5 mg,tablet
aromasin 25 mg 30 tabs.,aromasin,25 mg,tablet
aromix 100 mg 14 sachets,aromix,100 mg,sachet
aromix plus capsule,aromix plus,0,capsule
arozole 100mg 14 caps.,arozole,100 mg,capsule
arozole 100mg 4 caps.,arozole,100 mg,capsule
arpimune me 100mg 50 s.g. caps.,arpimune me,100 mg,capsule
arpimune me 25mg 50 s.g. caps.,arpimune me,25 mg,capsule
arpimune me 50mg 50 s.g. caps.,arpimune me,50 mg,capsule
arrowsamine 30 cap,arrowsamine,0,capsule
arsenal 20 capsules,arsenal,0,capsule
art q cream 60 gm,art q,60 gm,cream
art q facial cleanser 200 ml,art q facial cleanser,200 ml,cleanser
artagone 30 h.g caps.,artagone,0,capsule
artamine 250mg 50 capsules,artamine,250 mg,capsule
artec 500/500mg 20 f.c.tabs.,artec,500/500 mg,tablet
arteflex 200 mg 20 cap,arteflex,200 mg,capsule
arteflex 300 mg 20 cap,arteflex,300 mg,capsule
arteflex 67 mg 20 cap,arteflex,67 mg,capsule
artelac ophtiole 3.2mg/ml eye drops 10 ml 2 bottles,artelac ophtiole,3.2 mg/ml,eye drops
arthenia cream 20 gm,arthenia,20 gm,cream
arthenia cream 50gm,arthenia,50 gm,cream
arthfree 100mg 3 f.c. tab.,arthfree,100 mg,tablet
arthfree 20mg 30 f.c. tab.,arthfree,20 mg,tablet
arthineur 10 caps.,arthineur,0,capsule
arthricox 15 mg 10 tab.,arthricox,15 mg,tablet
arthritis free spray topical spray.,arthritis free,0,spray
arthrofast 150 mg 14 m.r. tablets,arthrofast,150 mg,tablet
arthrosamine 30 caps.,arthrosamine,0,capsule
arti top. lotion 120 ml,arti top.,120 ml,lotion
articavol 75mg/3ml 3 amp.,articavol,75 mg/3 ml,ampoule
articu-safe 50mg 30 caps.,articu-safe,50 mg,capsule
articulage 10 sachets,articulage,0,sachet
articulage 15 sachets,articulage,0,sachet
articulage 30 sachets,articulage,0,sachet
artificial renal solution 1012,artificial renal solution 1012,0,solution
artificial saliva oral spray 30 ml,artificial saliva,30 ml,spray
artilane classic 15 bottles 10 ml,artilane classic,10 ml,bottle
artilane forte 15 bottles 10 ml,artilane forte,10 ml,bottle
artinibsa 40mg/0.005mg/ml s.c./i.m inj.,artinibsa,40 mg/0.005 mg/ml,injection
artinibsa 40mg/0.01mg/ml s.c./i.m. inj,artinibsa,40 mg/0.01 mg/ml,injection
artisoy 30 tabs,artisoy,0,tablet
artixiban 2.5 mg 30 f.c. tablets,artixiban,2.5 mg,tablet
artixiban 5 mg 30 f.c. tabs.,artixiban,5 mg,tablet
artofenac 0.09% eye drops 5 ml,artofenac,0.09 %,eye drops
artpharmadent 1:100 000- 50 cartridges 1.7 ml,artpharmadent,1.7 ml,cartridge
artpharmadent 1:200 000 - 50 cartridges 1.7 ml,artpharmadent,1.7 ml,cartridge
arythrex 100mg 10 caps.,arythrex,100 mg,capsule
arythrex 200mg 20 cap,arythrex,200 mg,capsule
arzo comp cream,arzo comp,0,cream
ascelera massage gel 60 gm,ascelera massage,60 gm,gel
ascizadex-n top. gel 40 gm,ascizadex-n,40 gm,top. gel
asco 20 tab,asco,20 mg,tab
asco 200 tab,asco,200 mg,tab
asco-zinc 30 caps.,asco-zinc,30 mg,caps.
ascodal 45 eff. tabs.,ascodal,45 mg,eff. tabs.
ascokarm 500mg 20 caps.,ascokarm,500mg,caps.
ascokarm-zinc 20 caps.,ascokarm-zinc,20 mg,caps.
asconal 250 tab,asconal,250 mg,tab
ascor cream 30 gm,ascor,30 gm,cream
ascorbacil 1 gm 100 immediate rel. tabs,ascorbacil,1 gm,immediate rel. tabs
ascorbacil 1 gm10  immediate rel. tabs,ascorbacil,1 gm,immediate rel. tabs
ascorbic acid oral drops 15 ml,ascorbic acid,15 ml,oral drops
ascorbovit 1 gm 6 sachets,ascorbovit,1 gm,sachets
ascozental 10 granules for oral susp. sachets,ascozental,10 mg,granules for oral susp. sachets
ascozental 6 granules for oral susp. sachets,ascozental,6 mg,granules for oral susp. sachets
asen baby cream 50 gm,asen baby,50 gm,cream
asenadia 10 mg 10 sublingual tabs.,asenadia,10 mg,sublingual tabs.
asenadia 10 mg 30 sublingual tabs.,asenadia,10 mg,sublingual tabs.
asenapine-hikma 10mg 30 sublingual tabs.,asenapine-hikma,10mg,sublingual tabs.
asenapine-hikma 2.5mg 30 sublingual tabs.,asenapine-hikma,2.5mg,sublingual tabs.
asenapine-hikma 5mg 30 sublingual tabs.,asenapine-hikma,5mg,sublingual tabs.
asico toothpaste gel 60 gm,asico toothpaste,60 gm,gel
asila 10 sachet,asila,10 mg,sachet
askafine 20 tab,askafine,20 mg,tab
askafine 200 tab,askafine,200 mg,tab
askine 300/10 mg 10 tab.,askine,300/10 mg,tab.
asmacid 30 tab.,asmacid,30 mg,tab.
asmadol 0.5mg 20 tab,asmadol,0.5mg,tab
asmadol spray 400 doses 15 ml,asmadol,15 ml,spray
asmadol syrup 120 ml,asmadol,120 ml,syrup
asmakast 10 mg 30 f.c.tabs.,asmakast,10 mg,tabs.
asmakast 5 mg 30 chewable tab,asmakast,5 mg,chewable tab
asmakast paediatric 4mg  oral granules 10 sachets,asmakast paediatric,4mg,oral granules sachets
asmalair 10mg 10 tab.,asmalair,10mg,tab.
asmalair 5mg 10tab,asmalair,5mg,tab
asmatropim 250mcg/ml 20 nebulizer vial soln.,asmatropim,250mcg/ml,nebulizer vial soln.
asmatropim 500mcg/2ml 20 nebulizer vial soln.,asmatropim,500mcg/2ml,nebulizer vial soln.
asmazon cream 30 gm,asmazon,30 gm,cream
asmazon spray 60 ml,asmazon,60 ml,spray
asmolin 20 tab.,asmolin,20 mg,tab.
aspain 300mg 20*10 tab.,aspain,300mg,tab.
asparaginase-medac 10000 i.u. vial ss,asparaginase-medac,10000 i.u.,vial ss
aspartac tab,aspartac,0,tab
aspatrend 10 sachets,aspatrend,10 mg,sachets
aspatrend 5gm/10ml 5 vials . i.v. inf.,aspatrend,5gm/10ml,vials . i.v. inf.
aspatrend 6 sachets,aspatrend,6 mg,sachets
aspegic 6 vial,aspegic,6 mg,vial
aspetovent 10mg/ml i.v. vial 3 ml,aspetovent,10mg/ml,i.v. vial
aspico 81mg 30 chew tab,aspico,81mg,chew tab
aspicure-combi 10 tab,aspicure-combi,0,tab
aspin mix 10 sachets (chocolate),aspin mix,0,sachets
aspin mix 10 sachets (vanilla),aspin mix,0,sachets
aspinol 20 tab,aspinol,0,tab
aspinol 200 tab,aspinol,0,tab
aspirgine 0.9gm i.v./i.m. vial,aspirgine,0.9gm,vial
aspirgine(aspegic) 0.5 gm i.m i.v 3 vial,aspirgine,0.5 gm,vial
aspirin 500mg 1000 tab.,aspirin,500mg,tab
aspirin 500mg 20 tab.,aspirin,500mg,tab
aspirin 81mg children 30 chewable tabs,aspirin,81mg,chewable tabs
aspirin plus c 10 eff. tab.,aspirin plus c,0,eff. tab.
aspirin protect 100mg 30 gastro-resistant tab,aspirin protect,100mg,gastro-resistant tab
aspirin-chemipharm 75mg 30 chew. tab.,aspirin-chemipharm,75mg,chew. tab.
aspo nasr 300mg 200 tab.,aspo nasr,300mg,tab
aspocard 150mg 20 chew. tab.,aspocard,150mg,chew. tab.
aspocid 300mg 200 tab.,aspocid,300mg,tab
aspocid 75mg 20 tab.,aspocid,75mg,tab
aspocid 75mg 30 tab.,aspocid,75mg,tab
aspocid buffer 20 effervescent tab.,aspocid buffer,0,effervescent tab
aspocid c 12 eff. tab.,aspocid c,0,eff. tab.
aspocid paediatric 75mg 30 chewable tab.,aspocid paediatric,75mg,chewable tab
aspophar 81 mg 30 e.c. tabs.,aspophar,81 mg,e.c. tabs.
aspram 1.5 m.i.u. 8 f.c. tab.,aspram,1.5 m.i.u.,tab
aspricarlo 81mg 30 chewable tabs.,aspricarlo,81mg,chewable tabs
asprin child 36 tab 2 bottiles imp,asprin child,0,tab
asprin-caf 350mg/30mg 200 tab,asprin-caf,350mg/30mg,tab
aspro 320 mg,aspro,320 mg,0
asprotect 100 mg 30 e.c.tabs.,asprotect,100 mg,e.c.tabs.
asrar herbs soap bar 80 gm,asrar herbs,80 gm,soap bar
assax cream,assax,0,cream
astemizole . 10 mg (10tab),astemizole,10 mg,tab
asthmarelief 2.5 mg nebulizer soln. 20 amp. 2.5ml,asthmarelief,2.5 mg,nebulizer soln.
asthmarelief 5 mg nebulizer soln. 20 amp. 2.5ml,asthmarelief,5 mg,nebulizer soln.
asthmatrol 1 pack /200 inhaler,asthmatrol,0,inhaler
asthmec 10 mg 20 tab.,asthmec,10 mg,tab
asthmec 20mg 20 tabs.,asthmec,20mg,tabs.
asthmobronchin 20 mg 20 tab,asthmobronchin,20 mg,tab
astin 10 mg 20 f.c. tabs.,astin,10 mg,tabs.
astin 10mg 10 tab.,astin,10mg,tab
astin 20 mg 20 f.c.tabs.,astin,20 mg,tabs.
astin 20mg 10 f.c.tab.,astin,20mg,tab
astin 5mg/5ml syrup 100 ml,astin,5mg/5ml,syrup
astonin-h 0.1mg 30 tab.,astonin-h,0.1mg,tab
astracalmito syrup,astracalmito,0,syrup
astranida 500mg 10 f.c.tab.,astranida,500mg,tab
astroglide gel 35ml,astroglide,0,gel
astroglide gel 73.9ml,astroglide,0,gel
astroglide nature jelly 5 ml,astroglide nature,0,jelly
astroheam 10 capsules,astroheam,0,capsules
asutec 300mg 20 caps,asutec,300mg,caps
asylon 20 tab.,asylon,0,tab
atacand 16mg 14 f.c. tab.,atacand,16mg,tab
atacand 4mg 14 tab,atacand,4mg,tab
atacand 8mg 14 tab.,atacand,8mg,tab
atacand 8mg 28 tab.,atacand,8mg,tab
atacand plus 16/12.5 mg 14 tabs.,atacand plus,16/12.5 mg,tabs
atacand plus 32/25 mg 14 tab,atacand plus,32/25 mg,tab
atalux cream 40 gm,atalux,40 gm,cream
atarax 10 mg 20 tabs.,atarax,10 mg,tabs
atarax 25mg 25 tab.,atarax,25mg,tab
atco-c 30 tabs.,atco-c,0,tabs
atcocoxib 60 mg 30 tabs.,atcocoxib,60 mg,tabs
atcocoxib 90 mg 30 tabs.,atcocoxib,90 mg,tabs
atcoeprilax 100 mg 20 f.c.tabs.,atcoeprilax,100 mg,tabs
atcoeprilax 50 mg 20 f.c.tabs.,atcoeprilax,50 mg,tabs
atcogliflozin 10 mg 30 f.c.tabs.,atcogliflozin,10 mg,tabs
atcogliflozin 25 mg 30 f.c.tabs.,atcogliflozin,25 mg,tabs
atcolipox 10 mg 30 chew. tabs.,atcolipox,10 mg,chew. tabs
atcolipox 20 mg 30 chew. tabs.,atcolipox,20 mg,chew. tabs
atconafil 100 mg 4 tabs.,atconafil,100 mg,tabs
atconafil 200 mg 4 tabs.,atconafil,200 mg,tabs
atconafil 50 mg 12 tabs.,atconafil,50 mg,tabs
atcorelivo 10 oral powder in sachets,atcorelivo,0,oral powder in sachets
atectura breezhaler 150/160 mcg 30 inh. caps.+inhaler,atectura breezhaler,150/160 mcg,inh. caps.+inhaler
atectura breezhaler 150/320 mcg 30 inh. caps.+inhaler,atectura breezhaler,150/320 mcg,inh. caps.+inhaler
atectura breezhaler 150/80 mcg 30 inh. caps.+inhaler,atectura breezhaler,150/80 mcg,inh. caps.+inhaler
atelol 100 mg 20 tab.,atelol,100 mg,tab
atelol 50mg 20 tab.,atelol,50mg,tab
ateno 100mg 20 f.c.tab.,ateno,100mg,tab
ateno 50mg 20 f.c.tab.,ateno,50mg,tab
ateno-c 100/25mg 20 tab.,ateno-c,100/25mg,tab
ateno-c 50/25 mg 20 tab,ateno-c,50/25 mg,tab
atenolol 100mg 20 tab.b.p.2000,atenolol,100mg,tab
atenolol 50mg 1000 tab,atenolol,50mg,tab
atenolol 50mg 20 tab,atenolol,50mg,tab
atenoretic 30 caps.,atenoretic,0,caps
athacar hair serum,athacar,0,hair serum
atimos 12mcg/dose aerosol 100 doses,atimos,12mcg/dose,aerosol
ativan 1mg 10 tab,ativan,1mg,tab
ativan 2mg 10 tab,ativan,2mg,tab
atlacare 20 tabs,atlacare,0,tabs
atlantikio 30 tabs,atlantikio,0,tabs
atlanto 3 20 caps,atlanto 3,0,caps
atlantohem 20 caps,atlantohem,0,caps
atlantovit 30 tabs,atlantovit,0,tabs
atlatex cream 50 gm,atlatex,50 gm,cream
atmecipia 10 mg 20 f.c.tabs.,atmecipia,10 mg,tabs
atmiblast 20 mg 30 tabs.,atmiblast,20 mg,tabs
atmiprazole 20 mg 20 caps.,atmiprazole,20 mg,caps
atmiprazole 40 mg 20 caps.,atmiprazole,40 mg,caps
atmosalazine 500 mg 50 ext. rel. caps,atmosalazine,500 mg,caps
atobegron xr 50 mg 30 f.c. tabs.,atobegron xr,50 mg,tabs
atoderm cream 200ml,atoderm cream,200ml,cream
atoderm cream 500ml,atoderm cream,500ml,cream
atoderm intensive cream 200ml,atoderm intensive cream,200ml,cream
atoderm mains & ongles hand cream 50ml,atoderm mains & ongles hand cream,50ml,cream
atoderm milk (lait) 200ml,atoderm milk,200ml,milk
atoderm pain (soap) 150 gm,atoderm pain,150 gm,soap
atoderm po zinc 100ml,atoderm po zinc,100ml,0
atoderm pp baume 200 ml,atoderm pp baume,200 ml,baume
atoderm pp foaming gel (gel moussant) 200ml,atoderm pp foaming gel,200ml,gel
atoderm preventive cream 100ml,atoderm preventive cream,100ml,cream
atomafutix 10 mg 30 caps.,atomafutix,10 mg,caps
atomafutix 25 mg 30 caps.,atomafutix,25 mg,caps
atomafutix 40 mg 30 caps.,atomafutix,40 mg,caps
atometaflozine 12.5/1000mg 30 tabs,atometaflozine,12.5/1000mg,tabs
atometaflozine 12.5/500mg 30 tabs,atometaflozine,12.5/500mg,tabs
atomorelax 20mg/5ml syrup 100 ml,atomorelax,20mg/5ml,syrup
atomox apex 10mg hard gelatin cap,atomox apex,10mg,cap
atomox apex 60mg 10cap,atomox apex,60mg,cap
atomoxapex 10mg 30 caps.,atomoxapex,10mg,caps
atomoxapex 18mg 30 caps.,atomoxapex,18mg,caps
atomoxapex 25mg 30 caps.,atomoxapex,25mg,caps
atomoxapex 40mg 30 caps.,atomoxapex,40mg,caps
atomoxapex 4mg/ml syrup 100 ml,atomoxapex,4mg/ml,syrup
atomoxapex 60 mg 30 cap.,atomoxapex,60 mg,cap
atomoxetine 25mg 10 caps.,atomoxetine,25mg,caps
atomoxetine 40mg 10 caps.,atomoxetine,40mg,caps
ator 10mg 7 tab.,ator,10mg,tab
ator 20mg 10 f.c. tab.,ator,20mg,tab
ator 40mg 10 f.c. tab.,ator,40mg,tab
ator 80mg 10 f.c. tab.,ator,80mg,tab
atoreza 10/10mg 28 f.c. tab.,atoreza,10/10mg,tab
atoreza 20/10mg 21 f.c. tab.,atoreza,20/10mg,tab
atoreza 40/10mg 28 f.c. tab.,atoreza,40/10mg,tab
atoreza 80/10mg 28 f.c. tab.,atoreza,80/10mg,tab
atorstat 10mg 14 f.c.tab.,atorstat,10mg,tab
atorstat 20mg 14 scored tabs.,atorstat,20mg,tabs
atorstat 40mg 14 biscored tabs.,atorstat,40mg,tabs
atorstat 80mg 10 biscored tabs.,atorstat,80mg,tabs
atozet 10/10mg 30 f.c. tab,atozet,10/10mg,tab
atozet 20/10mg 30 f.c. tab.,atozet,20/10mg,tab
atozet 40/10mg 30 f.c. tab,atozet,40/10mg,tab
atp. creatine extra. 2500 mg ( grape ) sy 150 ml,atp. creatine extra.,2500 mg,syrup
atrabesylate 25 mg i.v. inj. & inf. 5 amps.,atrabesylate,25 mg,amp
atrabesylate 50 mg i.v. inj. & inf. 5 amps.,atrabesylate,50 mg,amp
atracurium besylate 25 mg/2.5ml (25mg) 5 amps.,atracurium besylate,25 mg/2.5ml,amp
atracurium besylate 25 mg/2.5ml (50mg) 5 amps.,atracurium besylate,25 mg/2.5ml,amp
atracurium-hameln 10mg/ml (25mg) 50 amp.,atracurium-hameln,10mg/ml,amp
atracurium-hameln 10mg/ml (50mg) 50 amp.,atracurium-hameln,10mg/ml,amp
atrakta aqua cream 100 ml,atrakta aqua cream,100 ml,cream
atrakta aqua facial cleanser 200 ml,atrakta aqua facial cleanser,200 ml,cleanser
atrakta aqua lip balm 10 gm,atrakta aqua lip balm,10 gm,balm
atrakta atocare cream 200 gm,atrakta atocare cream,200 gm,cream
atrakta bi-phase hair spray 200 ml,atrakta bi-phase hair spray,200 ml,spray
atrakta dandr-off hair mask 100 gm,atrakta dandr-off hair mask,100 gm,mask
atrakta dandr-off hair shampoo 250 ml,atrakta dandr-off hair shampoo,250 ml,shampoo
atrakta delicate hair shampoo 200 ml,atrakta delicate hair shampoo,200 ml,shampoo
atrakta delicate hair shampoo 400 ml,atrakta delicate hair shampoo,400 ml,shampoo
atrakta post epilation emollient cream 100 ml,atrakta post epilation emollient cream,100 ml,cream
atrakta re/force hair 12 ampoules 5 ml,atrakta re/force hair,5 ml,ampoules
atrakta re/force hair serum 200 ml,atrakta re/force hair serum,200 ml,serum
atrakta re/force hair shampoo 250 ml,atrakta re/force hair shampoo,250 ml,shampoo
atropine 1% eye drops 10 ml,atropine,1%,eye drops
atropine sulfate 1mg/ml 100 i.v./i.m. amp. (el-nile),atropine sulfate,1mg/ml,amp.
atropine sulphate 0.1% 6 amp. (memphis),atropine sulphate,0.1%,amp.
atropine sulphate 1mg/ml 100 amp. (cid),atropine sulphate,1mg/ml,amp.
atropine sulphate 1mg/ml 25 amp.,atropine sulphate,1mg/ml,amp.
atropisol 1% drops,atropisol,1%,drops
atroplex 300 mg 20 tab,atroplex,300 mg,tab
atrosmen mouth wash 250 ml,atrosmen mouth wash,250 ml,mouth wash
atrostat 80 mg f.c. 10tab,atrostat,80 mg,tab
atrovent 250mcg/2ml 20 unit dose vial,atrovent,250mcg/2ml,vial
atrovent 500mcg/2ml 20 unit dose vial.,atrovent,500mcg/2ml,vial
atrovent comb hfa 20/50 mcg 200 metered dose inhaler,atrovent comb hfa,20/50 mcg,metered dose inhaler
atrozemb 10/10mg 30 f.c. tab.,atrozemb,10/10mg,tab
atrozemb 20/10mg 30 f.c. tab,atrozemb,20/10mg,tab
atrozemb 40/10mg 30 f.c. tab.,atrozemb,40/10mg,tab
atrozemb 80/10mg 30 f.c. tab.,atrozemb,80/10mg,tab
atshi 10 f.c. tabs.,atshi,0,tabs.
attensera 18 mg 30 caps.,attensera,18 mg,caps.
attensera 25 mg 30 caps.,attensera,25 mg,caps.
attensera 40 mg 30 caps.,attensera,40 mg,caps.
attivo hair oil serum 120 ml,attivo hair oil serum,120 ml,serum
attivo shampoo 250 ml,attivo shampoo,250 ml,shampoo
attivo whitening cream 50 gm,attivo whitening cream,50 gm,cream
attoveloce 50 gm ointment,attoveloce,50 gm,ointment
attractive hair cream 50 gm,attractive hair cream,50 gm,cream
aubagio 14 mg 28 tab,aubagio,14 mg,tab
audax ear drops 10 ml,audax,10 ml,ear drops
audiclean ear cleansing wash spray 60ml,audiclean ear cleansing wash,60 ml,spray
aufhellen lightening cream 50 gm,aufhellen lightening cream,50 gm,cream
aug-derma brucare cream 30 gm,aug-derma brucare cream,30 gm,cream
aug-derma silicon gel 15 gm,aug-derma silicon gel,15 gm,gel
aug-derma urea complete repair cream 100 gm,aug-derma urea complete repair cream,100 gm,cream
aug-derma vaseline cream 100 gm,aug-derma vaseline cream,100 gm,cream
aug-derma vaseline cream 60 gm,aug-derma vaseline cream,60 gm,cream
aug-derma whitening cream 60 gm,aug-derma whitening cream,60 gm,cream
augicetamide 1000 mg 10 sachets,augicetamide,1000 mg,sachets
augicetamide 1000 mg 20 sachets,augicetamide,1000 mg,sachets
augicetamide 250 mg 20 sachets,augicetamide,250 mg,sachets
augicetamide 500 mg 20 sachets,augicetamide,500 mg,sachets
augidacla 60 mg 28 f.c. tabs.,augidacla,60 mg,tabs
augiprivir 200mg jar 40 capsules,augiprivir,200mg,capsules
augispov 400mg 28 tablets,augispov,400mg,tablets
augmacillin 228.5 mg/5ml susp. 60 ml,augmacillin,228.5 mg/5ml,susp
augmacillin 457mg/5ml susp. 60 ml,augmacillin,457mg/5ml,susp
augmentin 1 gm 14 f.c. tabs.,augmentin,1 gm,tabs
augmentin 1.2g vial for i.v. inj./inf.,augmentin,1.2g,vial
augmentin 156 mg/5 ml susp. 80 ml,augmentin,156 mg/5 ml,susp
augmentin 312 mg/5ml susp. 80 ml,augmentin,312 mg/5ml,susp
augmentin 375 mg 10 tab.,augmentin,375 mg,tab
augmentin 457mg/5ml susp. 70 ml,augmentin,457mg/5ml,susp
augmentin 600mg vial for i.v.,augmentin,600mg,vial
augmentin 62.5mg/ml infant drops 20 ml,augmentin,62.5mg/ml,infant drops
augmentin 625mg 10 f.c. tab.,augmentin,625mg,tab
augmentin adults 1gm/125mg 12 pwd. oral susp. sachets,augmentin adults,1gm/125mg,pwd. oral susp sachets
augmentin duo 228mg/5ml susp. 70 ml,augmentin duo,228mg/5ml,susp
augmentin es-600 pd. for oral susp. 75 ml,augmentin es-600,600mg,pwd. for oral susp
augram 1 gm 14 f.c.tabs.,augram,1 gm,tabs
augram 156.25mg 20 chewable tablets,augram,156.25mg,chewable tablets
